Year;Month;Day;Hour;Minute;Temperature;GHI;DNI
2019;3;13;8;30;6.0;161.0;153.0
2019;3;13;9;30;7.5;261.0;218.0
2019;3;13;10;30;8.6;343.0;256.0
2019;3;13;11;30;9.2;392.0;273.0
2019;3;13;12;30;9.5;29.0;0.0
2019;3;13;13;30;9.5;47.0;0.0
2019;3;13;14;30;9.2;103.0;0.0
2019;3;13;15;30;8.700000000000001;165.0;56.0
2019;3;13;16;30;7.800000000000001;9.0;0.0
2019;3;13;17;30;7.0;4.0;0.0
2019;3;13;18;30;6.2;0.0;0.0
2019;3;13;19;30;5.7;0.0;0.0
2019;3;13;20;30;5.300000000000001;0.0;0.0
2019;3;13;21;30;5.1000000000000005;0.0;0.0
2019;3;13;22;30;5.1000000000000005;0.0;0.0
2019;3;13;23;30;5.1000000000000005;0.0;0.0
2019;3;14;0;30;5.2;0.0;0.0
2019;3;14;1;30;5.4;0.0;0.0
2019;3;14;2;30;5.2;0.0;0.0
2019;3;14;3;30;4.800000000000001;0.0;0.0
2019;3;14;4;30;4.4;0.0;0.0
2019;3;14;5;30;4.0;0.0;0.0
2019;3;14;6;30;4.2;0.0;0.0
2019;3;14;7;30;5.1000000000000005;24.0;0.0
2019;3;14;8;30;6.0;11.0;0.0
2019;3;14;9;30;6.6000000000000005;20.0;0.0
2019;3;14;10;30;7.1000000000000005;122.0;0.0
2019;3;14;11;30;7.5;185.0;7.0
2019;3;14;12;30;7.2;71.0;0.0
2019;3;14;13;30;6.6000000000000005;44.0;0.0
2019;3;14;14;30;6.0;26.0;0.0
2019;3;14;15;30;5.4;44.0;0.0
2019;3;14;16;30;4.800000000000001;9.0;0.0
2019;3;14;17;30;4.3;5.0;0.0
2019;3;14;18;30;3.9;0.0;0.0
2019;3;14;19;30;3.8;0.0;0.0
2019;3;14;20;30;4.2;0.0;0.0
2019;3;14;21;30;4.800000000000001;0.0;0.0
2019;3;14;22;30;5.5;0.0;0.0
2019;3;14;23;30;5.800000000000001;0.0;0.0
2019;3;15;0;30;5.9;0.0;0.0
2019;3;15;1;30;5.4;0.0;0.0
2019;3;15;2;30;5.300000000000001;0.0;0.0
2019;3;15;3;30;5.300000000000001;0.0;0.0
2019;3;15;4;30;5.300000000000001;0.0;0.0
2019;3;15;5;30;5.2;0.0;0.0
2019;3;15;6;30;5.300000000000001;0.0;0.0
2019;3;15;7;30;5.800000000000001;9.0;0.0
2019;3;15;8;30;6.800000000000001;19.0;0.0
2019;3;15;9;30;8.1;33.0;0.0
2019;3;15;10;30;9.2;45.0;0.0
2019;3;15;11;30;9.7;106.0;0.0
2019;3;15;12;30;9.3;140.0;0.0
2019;3;15;13;30;8.5;77.0;0.0
2019;3;15;14;30;7.6;26.0;0.0
2019;3;15;15;30;7.4;16.0;0.0
2019;3;15;16;30;8.3;10.0;0.0
2019;3;15;17;30;9.1;9.0;0.0
2019;3;15;18;30;8.700000000000001;0.0;0.0
2019;3;15;19;30;7.7;0.0;0.0
2019;3;15;20;30;6.9;0.0;0.0
2019;3;15;21;30;6.2;0.0;0.0
2019;3;15;22;30;5.7;0.0;0.0
2019;3;15;23;30;5.5;0.0;0.0
2019;3;16;0;30;5.300000000000001;0.0;0.0
2019;3;16;1;30;5.300000000000001;0.0;0.0
2019;3;16;2;30;5.2;0.0;0.0
2019;3;16;3;30;5.1000000000000005;0.0;0.0
2019;3;16;4;30;4.9;0.0;0.0
2019;3;16;5;30;4.6000000000000005;0.0;0.0
2019;3;16;6;30;4.7;10.0;7.0
2019;3;16;7;30;5.5;10.0;0.0
2019;3;16;8;30;6.6000000000000005;21.0;0.0
2019;3;16;9;30;7.4;92.0;0.0
2019;3;16;10;30;7.6;189.0;12.0
2019;3;16;11;30;7.5;103.0;0.0
2019;3;16;12;30;7.1000000000000005;58.0;0.0
2019;3;16;13;30;6.9;47.0;0.0
2019;3;16;14;30;6.5;36.0;0.0
2019;3;16;15;30;6.0;26.0;0.0
2019;3;16;16;30;5.800000000000001;18.0;0.0
2019;3;16;17;30;6.2;8.0;0.0
2019;3;16;18;30;6.9;0.0;0.0
2019;3;16;19;30;7.5;0.0;0.0
2019;3;16;20;30;7.6;0.0;0.0
2019;3;16;21;30;7.6;0.0;0.0
2019;3;16;22;30;7.5;0.0;0.0
2019;3;16;23;30;7.300000000000001;0.0;0.0
2019;3;17;0;30;7.1000000000000005;0.0;0.0
2019;3;17;1;30;6.2;0.0;0.0
2019;3;17;2;30;5.5;0.0;0.0
2019;3;17;3;30;5.0;0.0;0.0
2019;3;17;4;30;4.7;0.0;0.0
2019;3;17;5;30;4.7;0.0;0.0
2019;3;17;6;30;5.300000000000001;2.0;0.0
2019;3;17;7;30;6.9;7.0;0.0
2019;3;17;8;30;9.2;11.0;0.0
2019;3;17;9;30;11.2;211.0;68.0
2019;3;17;10;30;12.3;324.0;168.0
2019;3;17;11;30;12.3;48.0;0.0
2019;3;17;12;30;11.7;50.0;0.0
2019;3;17;13;30;11.0;26.0;0.0
2019;3;17;14;30;10.4;30.0;0.0
2019;3;17;15;30;9.4;17.0;0.0
2019;3;17;16;30;8.200000000000001;9.0;0.0
2019;3;17;17;30;7.0;5.0;0.0
2019;3;17;18;30;6.0;0.0;0.0
2019;3;17;19;30;5.4;0.0;0.0
2019;3;17;20;30;4.800000000000001;0.0;0.0
2019;3;17;21;30;4.2;0.0;0.0
2019;3;17;22;30;3.7;0.0;0.0
2019;3;17;23;30;3.4000000000000004;0.0;0.0
2019;3;18;0;30;3.2;0.0;0.0
2019;3;18;1;30;2.9000000000000004;0.0;0.0
2019;3;18;2;30;2.7;0.0;0.0
2019;3;18;3;30;2.5;0.0;0.0
2019;3;18;4;30;2.1;0.0;0.0
2019;3;18;5;30;1.9;0.0;0.0
2019;3;18;6;30;2.3000000000000003;2.0;0.0
2019;3;18;7;30;3.3000000000000003;10.0;0.0
2019;3;18;8;30;4.5;21.0;0.0
2019;3;18;9;30;5.800000000000001;33.0;0.0
2019;3;18;10;30;6.9;44.0;0.0
2019;3;18;11;30;7.5;190.0;6.0
2019;3;18;12;30;7.6;193.0;7.0
2019;3;18;13;30;7.5;128.0;0.0
2019;3;18;14;30;7.5;45.0;0.0
2019;3;18;15;30;7.2;237.0;203.0
2019;3;18;16;30;6.4;97.0;18.0
2019;3;18;17;30;5.5;29.0;0.0
2019;3;18;18;30;4.7;0.0;0.0
2019;3;18;19;30;4.1000000000000005;0.0;0.0
2019;3;18;20;30;3.4000000000000004;0.0;0.0
2019;3;18;21;30;2.8000000000000003;0.0;0.0
2019;3;18;22;30;2.4000000000000004;0.0;0.0
2019;3;18;23;30;2.0;0.0;0.0
2019;3;19;0;30;1.9;0.0;0.0
2019;3;19;1;30;1.5;0.0;0.0
2019;3;19;2;30;1.4;0.0;0.0
2019;3;19;3;30;1.4;0.0;0.0
2019;3;19;4;30;1.4;0.0;0.0
2019;3;19;5;30;1.4;0.0;0.0
2019;3;19;6;30;1.6;2.0;0.0
2019;3;19;7;30;2.2;10.0;0.0
2019;3;19;8;30;3.3000000000000003;22.0;0.0
2019;3;19;9;30;4.9;35.0;0.0
2019;3;19;10;30;6.5;45.0;0.0
2019;3;19;11;30;7.300000000000001;267.0;42.0
2019;3;19;12;30;7.7;363.0;147.0
2019;3;19;13;30;7.9;62.0;0.0
2019;3;19;14;30;8.0;48.0;0.0
2019;3;19;15;30;7.7;185.0;66.0
2019;3;19;16;30;6.5;79.0;0.0
2019;3;19;17;30;4.6000000000000005;24.0;0.0
2019;3;19;18;30;3.3000000000000003;0.0;0.0
2019;3;19;19;30;2.5;0.0;0.0
2019;3;19;20;30;1.7000000000000002;0.0;0.0
2019;3;19;21;30;1.1;0.0;0.0
2019;3;19;22;30;0.8;0.0;0.0
2019;3;19;23;30;0.6000000000000001;0.0;0.0
2019;3;20;0;30;0.6000000000000001;0.0;0.0
2019;3;20;1;30;-0.2;0.0;0.0
2019;3;20;2;30;-1.2000000000000002;0.0;0.0
2019;3;20;3;30;-2.1;0.0;0.0
2019;3;20;4;30;-2.5;0.0;0.0
2019;3;20;5;30;-2.1;0.0;0.0
2019;3;20;6;30;-0.4;26.0;194.0
2019;3;20;7;30;1.9;161.0;566.0
2019;3;20;8;30;4.9;155.0;65.0
2019;3;20;9;30;8.0;295.0;232.0
2019;3;20;10;30;10.0;376.0;264.0
2019;3;20;11;30;11.2;607.0;863.0
2019;3;20;12;30;11.7;457.0;339.0
2019;3;20;13;30;11.8;282.0;64.0
2019;3;20;14;30;11.8;306.0;171.0
2019;3;20;15;30;11.7;215.0;124.0
2019;3;20;16;30;10.3;22.0;0.0
2019;3;20;17;30;8.6;8.0;0.0
2019;3;20;18;30;8.1;0.0;0.0
2019;3;20;19;30;7.800000000000001;0.0;0.0
2019;3;20;20;30;7.4;0.0;0.0
2019;3;20;21;30;7.4;0.0;0.0
2019;3;20;22;30;7.4;0.0;0.0
2019;3;20;23;30;7.1000000000000005;0.0;0.0
2019;3;21;0;30;6.9;0.0;0.0
2019;3;21;1;30;6.4;0.0;0.0
2019;3;21;2;30;6.4;0.0;0.0
2019;3;21;3;30;6.300000000000001;0.0;0.0
2019;3;21;4;30;6.300000000000001;0.0;0.0
2019;3;21;5;30;6.5;0.0;0.0
2019;3;21;6;30;7.0;23.0;58.0
2019;3;21;7;30;7.800000000000001;144.0;339.0
2019;3;21;8;30;8.6;22.0;0.0
2019;3;21;9;30;9.5;35.0;0.0
2019;3;21;10;30;10.6;43.0;0.0
2019;3;21;11;30;11.3;49.0;0.0
2019;3;21;12;30;11.7;50.0;0.0
2019;3;21;13;30;12.2;46.0;0.0
2019;3;21;14;30;12.6;38.0;0.0
2019;3;21;15;30;12.7;76.0;0.0
2019;3;21;16;30;11.4;202.0;344.0
2019;3;21;17;30;9.2;68.0;169.0
2019;3;21;18;30;7.9;0.0;0.0
2019;3;21;19;30;7.300000000000001;0.0;0.0
2019;3;21;20;30;6.800000000000001;0.0;0.0
2019;3;21;21;30;6.2;0.0;0.0
2019;3;21;22;30;5.7;0.0;0.0
2019;3;21;23;30;5.4;0.0;0.0
2019;3;22;0;30;5.300000000000001;0.0;0.0
2019;3;22;1;30;5.300000000000001;0.0;0.0
2019;3;22;2;30;5.4;0.0;0.0
2019;3;22;3;30;5.7;0.0;0.0
2019;3;22;4;30;6.0;0.0;0.0
2019;3;22;5;30;6.300000000000001;0.0;0.0
2019;3;22;6;30;7.0;22.0;35.0
2019;3;22;7;30;8.1;114.0;187.0
2019;3;22;8;30;9.1;23.0;0.0
2019;3;22;9;30;9.9;35.0;0.0
2019;3;22;10;30;10.6;45.0;0.0
2019;3;22;11;30;11.3;50.0;0.0
2019;3;22;12;30;11.9;65.0;0.0
2019;3;22;13;30;12.3;90.0;0.0
2019;3;22;14;30;12.5;89.0;0.0
2019;3;22;15;30;12.3;92.0;0.0
2019;3;22;16;30;11.5;52.0;0.0
2019;3;22;17;30;9.9;67.0;103.0
2019;3;22;18;30;8.3;0.0;0.0
2019;3;22;19;30;7.300000000000001;0.0;0.0
2019;3;22;20;30;6.9;0.0;0.0
2019;3;22;21;30;6.6000000000000005;0.0;0.0
2019;3;22;22;30;6.300000000000001;0.0;0.0
2019;3;22;23;30;6.300000000000001;0.0;0.0
2019;3;23;0;30;6.4;0.0;0.0
2019;3;23;1;30;6.6000000000000005;0.0;0.0
2019;3;23;2;30;6.5;0.0;0.0
2019;3;23;3;30;6.5;0.0;0.0
2019;3;23;4;30;6.5;0.0;0.0
2019;3;23;5;30;6.5;0.0;0.0
2019;3;23;6;30;6.9;33.0;161.0
2019;3;23;7;30;7.9;164.0;464.0
2019;3;23;8;30;9.8;167.0;71.0
2019;3;23;9;30;12.0;289.0;179.0
2019;3;23;10;30;13.8;352.0;178.0
2019;3;23;11;30;15.0;486.0;401.0
2019;3;23;12;30;15.5;496.0;406.0
2019;3;23;13;30;15.5;258.0;37.0
2019;3;23;14;30;15.0;410.0;439.0
2019;3;23;15;30;13.9;256.0;210.0
2019;3;23;16;30;12.4;113.0;31.0
2019;3;23;17;30;10.7;45.0;10.0
2019;3;23;18;30;9.5;0.0;0.0
2019;3;23;19;30;8.4;0.0;0.0
2019;3;23;20;30;7.4;0.0;0.0
2019;3;23;21;30;6.5;0.0;0.0
2019;3;23;22;30;5.7;0.0;0.0
2019;3;23;23;30;4.9;0.0;0.0
2019;3;24;0;30;4.6000000000000005;0.0;0.0
2019;3;24;1;30;3.7;0.0;0.0
2019;3;24;2;30;3.2;0.0;0.0
2019;3;24;3;30;2.7;0.0;0.0
2019;3;24;4;30;2.1;0.0;0.0
2019;3;24;5;30;1.9;0.0;0.0
2019;3;24;6;30;3.1;16.0;0.0
2019;3;24;7;30;5.2;79.0;8.0
2019;3;24;8;30;7.4;164.0;58.0
2019;3;24;9;30;9.2;254.0;101.0
2019;3;24;10;30;10.4;369.0;205.0
2019;3;24;11;30;11.2;476.0;362.0
2019;3;24;12;30;11.6;489.0;373.0
2019;3;24;13;30;11.8;268.0;42.0
2019;3;24;14;30;11.6;164.0;2.0
2019;3;24;15;30;10.9;97.0;0.0
2019;3;24;16;30;9.5;69.0;0.0
2019;3;24;17;30;7.1000000000000005;27.0;0.0
2019;3;24;18;30;5.1000000000000005;0.0;0.0
2019;3;24;19;30;4.1000000000000005;0.0;0.0
2019;3;24;20;30;3.3000000000000003;0.0;0.0
2019;3;24;21;30;2.5;0.0;0.0
2019;3;24;22;30;1.7000000000000002;0.0;0.0
2019;3;24;23;30;1.0;0.0;0.0
2019;3;25;0;30;0.7000000000000001;0.0;0.0
2019;3;25;1;30;0.6000000000000001;0.0;0.0
2019;3;25;2;30;0.6000000000000001;0.0;0.0
2019;3;25;3;30;0.8;0.0;0.0
2019;3;25;4;30;1.1;0.0;0.0
2019;3;25;5;30;1.2000000000000002;0.0;0.0
2019;3;25;6;30;1.1;5.0;0.0
2019;3;25;7;30;1.7000000000000002;9.0;0.0
2019;3;25;8;30;3.1;16.0;0.0
2019;3;25;9;30;4.6000000000000005;25.0;0.0
2019;3;25;10;30;5.7;28.0;0.0
2019;3;25;11;30;6.300000000000001;341.0;95.0
2019;3;25;12;30;6.5;441.0;246.0
2019;3;25;13;30;6.5;290.0;58.0
2019;3;25;14;30;6.7;28.0;0.0
2019;3;25;15;30;6.7;123.0;0.0
2019;3;25;16;30;6.0;250.0;596.0
2019;3;25;17;30;4.4;99.0;387.0
2019;3;25;18;30;3.1;0.0;0.0
2019;3;25;19;30;2.7;0.0;0.0
2019;3;25;20;30;2.4000000000000004;0.0;0.0
2019;3;25;21;30;1.9;0.0;0.0
2019;3;25;22;30;1.4;0.0;0.0
2019;3;25;23;30;1.4;0.0;0.0
2019;3;26;0;30;1.6;0.0;0.0
2019;3;26;1;30;1.6;0.0;0.0
2019;3;26;2;30;1.4;0.0;0.0
2019;3;26;3;30;1.3;0.0;0.0
2019;3;26;4;30;1.5;0.0;0.0
2019;3;26;5;30;1.7000000000000002;0.0;0.0
2019;3;26;6;30;1.8;51.0;273.0
2019;3;26;7;30;2.1;13.0;0.0
2019;3;26;8;30;2.9000000000000004;26.0;0.0
2019;3;26;9;30;4.1000000000000005;39.0;0.0
2019;3;26;10;30;5.800000000000001;71.0;0.0
2019;3;26;11;30;7.4;54.0;0.0
2019;3;26;12;30;8.4;56.0;0.0
2019;3;26;13;30;8.6;226.0;17.0
2019;3;26;14;30;8.3;43.0;0.0
2019;3;26;15;30;7.800000000000001;225.0;108.0
2019;3;26;16;30;7.1000000000000005;25.0;0.0
2019;3;26;17;30;6.1000000000000005;10.0;0.0
2019;3;26;18;30;5.1000000000000005;0.0;0.0
2019;3;26;19;30;4.5;0.0;0.0
2019;3;26;20;30;3.8;0.0;0.0
2019;3;26;21;30;3.1;0.0;0.0
2019;3;26;22;30;2.2;0.0;0.0
2019;3;26;23;30;1.4;0.0;0.0
2019;3;27;0;30;1.1;0.0;0.0
2019;3;27;1;30;1.7000000000000002;0.0;0.0
2019;3;27;2;30;2.2;0.0;0.0
2019;3;27;3;30;2.6;0.0;0.0
2019;3;27;4;30;2.8000000000000003;0.0;0.0
2019;3;27;5;30;3.3000000000000003;0.0;0.0
2019;3;27;6;30;4.0;4.0;0.0
2019;3;27;7;30;5.1000000000000005;13.0;0.0
2019;3;27;8;30;6.1000000000000005;26.0;0.0
2019;3;27;9;30;6.9;38.0;0.0
2019;3;27;10;30;7.9;49.0;0.0
2019;3;27;11;30;9.3;56.0;0.0
2019;3;27;12;30;10.1;55.0;0.0
2019;3;27;13;30;10.2;52.0;0.0
2019;3;27;14;30;9.9;43.0;0.0
2019;3;27;15;30;9.5;41.0;0.0
2019;3;27;16;30;8.9;259.0;623.0
2019;3;27;17;30;8.3;107.0;410.0
2019;3;27;18;30;7.9;0.0;0.0
2019;3;27;19;30;7.7;0.0;0.0
2019;3;27;20;30;7.5;0.0;0.0
2019;3;27;21;30;7.4;0.0;0.0
2019;3;27;22;30;7.5;0.0;0.0
2019;3;27;23;30;7.5;0.0;0.0
2019;3;28;0;30;7.5;0.0;0.0
2019;3;28;1;30;7.4;0.0;0.0
2019;3;28;2;30;7.2;0.0;0.0
2019;3;28;3;30;6.9;0.0;0.0
2019;3;28;4;30;6.800000000000001;0.0;0.0
2019;3;28;5;30;6.7;0.0;0.0
2019;3;28;6;30;6.9;4.0;0.0
2019;3;28;7;30;7.4;13.0;0.0
2019;3;28;8;30;8.200000000000001;26.0;0.0
2019;3;28;9;30;9.0;39.0;0.0
2019;3;28;10;30;9.7;49.0;0.0
2019;3;28;11;30;10.1;55.0;0.0
2019;3;28;12;30;10.4;57.0;0.0
2019;3;28;13;30;10.6;52.0;0.0
2019;3;28;14;30;10.5;44.0;0.0
2019;3;28;15;30;10.3;32.0;0.0
2019;3;28;16;30;9.7;257.0;589.0
2019;3;28;17;30;8.8;108.0;384.0
2019;3;28;18;30;8.0;0.0;0.0
2019;3;28;19;30;7.6;0.0;0.0
2019;3;28;20;30;7.4;0.0;0.0
2019;3;28;21;30;7.300000000000001;0.0;0.0
2019;3;28;22;30;7.2;0.0;0.0
2019;3;28;23;30;7.1000000000000005;0.0;0.0
2019;3;29;0;30;7.1000000000000005;0.0;0.0
2019;3;29;1;30;7.0;0.0;0.0
2019;3;29;2;30;7.0;0.0;0.0
2019;3;29;3;30;7.1000000000000005;0.0;0.0
2019;3;29;4;30;7.0;0.0;0.0
2019;3;29;5;30;7.2;0.0;0.0
2019;3;29;6;30;8.1;63.0;313.0
2019;3;29;7;30;9.2;14.0;0.0
2019;3;29;8;30;10.4;27.0;0.0
2019;3;29;9;30;11.2;22.0;0.0
2019;3;29;10;30;11.9;30.0;0.0
2019;3;29;11;30;12.6;57.0;0.0
2019;3;29;12;30;13.6;36.0;0.0
2019;3;29;13;30;14.4;52.0;0.0
2019;3;29;14;30;14.6;44.0;0.0
2019;3;29;15;30;14.3;44.0;0.0
2019;3;29;16;30;13.0;268.0;614.0
2019;3;29;17;30;10.5;10.0;0.0
2019;3;29;18;30;8.4;0.0;0.0
2019;3;29;19;30;7.4;0.0;0.0
2019;3;29;20;30;6.7;0.0;0.0
2019;3;29;21;30;6.1000000000000005;0.0;0.0
2019;3;29;22;30;5.6000000000000005;0.0;0.0
2019;3;29;23;30;5.2;0.0;0.0
2019;3;30;0;30;4.9;0.0;0.0
2019;3;30;1;30;4.3;0.0;0.0
2019;3;30;2;30;3.8;0.0;0.0
2019;3;30;3;30;3.4000000000000004;0.0;0.0
2019;3;30;4;30;3.0;0.0;0.0
2019;3;30;5;30;3.3000000000000003;0.0;0.0
2019;3;30;6;30;5.300000000000001;22.0;0.0
2019;3;30;7;30;7.800000000000001;76.0;0.0
2019;3;30;8;30;10.7;234.0;178.0
2019;3;30;9;30;13.7;350.0;259.0
2019;3;30;10;30;15.4;507.0;518.0
2019;3;30;11;30;16.400000000000002;494.0;334.0
2019;3;30;12;30;17.1;559.0;510.0
2019;3;30;13;30;17.400000000000002;638.0;849.0
2019;3;30;14;30;17.400000000000002;552.0;814.0
2019;3;30;15;30;16.8;426.0;751.0
2019;3;30;16;30;15.2;274.0;633.0
2019;3;30;17;30;12.4;118.0;418.0
2019;3;30;18;30;10.3;0.0;0.0
2019;3;30;19;30;9.6;0.0;0.0
2019;3;30;20;30;9.2;0.0;0.0
2019;3;30;21;30;8.8;0.0;0.0
2019;3;30;22;30;8.4;0.0;0.0
2019;3;30;23;30;7.800000000000001;0.0;0.0
2019;3;31;0;30;7.5;0.0;0.0
2019;3;31;1;30;6.5;0.0;0.0
2019;3;31;2;30;5.800000000000001;0.0;0.0
2019;3;31;3;30;5.0;0.0;0.0
2019;3;31;4;30;4.4;0.0;0.0
2019;3;31;5;30;4.5;0.0;0.0
2019;3;31;6;30;5.4;63.0;190.0
2019;3;31;7;30;6.800000000000001;206.0;444.0
2019;3;31;8;30;8.200000000000001;28.0;0.0
2019;3;31;9;30;9.2;41.0;0.0
2019;3;31;10;30;10.2;52.0;0.0
2019;3;31;11;30;11.3;269.0;27.0
2019;3;31;12;30;11.9;394.0;130.0
2019;3;31;13;30;12.1;344.0;95.0
2019;3;31;14;30;11.9;303.0;103.0
2019;3;31;15;30;11.2;221.0;77.0
2019;3;31;16;30;9.8;169.0;137.0
2019;3;31;17;30;7.0;68.0;49.0
2019;3;31;18;30;4.5;0.0;0.0
2019;3;31;19;30;3.2;0.0;0.0
2019;3;31;20;30;2.2;0.0;0.0
2019;3;31;21;30;1.3;0.0;0.0
2019;3;31;22;30;0.5;0.0;0.0
2019;3;31;23;30;-0.2;0.0;0.0
2019;4;1;0;30;-0.6000000000000001;0.0;0.0
2019;4;1;1;30;-1.4;0.0;0.0
2019;4;1;2;30;-1.9;0.0;0.0
2019;4;1;3;30;-2.3000000000000003;0.0;0.0
2019;4;1;4;30;-2.8000000000000003;0.0;0.0
2019;4;1;5;30;-2.1;0.0;0.0
2019;4;1;6;30;0.1;83.0;396.0
2019;4;1;7;30;3.0;242.0;666.0
2019;4;1;8;30;5.7;406.0;800.0
2019;4;1;9;30;7.4;548.0;874.0
2019;4;1;10;30;8.700000000000001;653.0;914.0
2019;4;1;11;30;9.8;708.0;928.0
2019;4;1;12;30;10.6;718.0;933.0
2019;4;1;13;30;11.2;676.0;923.0
2019;4;1;14;30;11.3;587.0;892.0
2019;4;1;15;30;11.0;458.0;834.0
2019;4;1;16;30;9.8;302.0;731.0
2019;4;1;17;30;7.2;137.0;531.0
2019;4;1;18;30;5.0;12.0;93.0
2019;4;1;19;30;4.2;0.0;0.0
2019;4;1;20;30;3.4000000000000004;0.0;0.0
2019;4;1;21;30;2.5;0.0;0.0
2019;4;1;22;30;1.7000000000000002;0.0;0.0
2019;4;1;23;30;1.2000000000000002;0.0;0.0
2019;4;2;0;30;0.9;0.0;0.0
2019;4;2;1;30;0.2;0.0;0.0
2019;4;2;2;30;-0.2;0.0;0.0
2019;4;2;3;30;-0.6000000000000001;0.0;0.0
2019;4;2;4;30;-1.1;0.0;0.0
2019;4;2;5;30;-0.9;0.0;0.0
2019;4;2;6;30;0.5;86.0;397.0
2019;4;2;7;30;3.0;123.0;66.0
2019;4;2;8;30;5.800000000000001;399.0;762.0
2019;4;2;9;30;8.3;533.0;820.0
2019;4;2;10;30;10.5;634.0;849.0
2019;4;2;11;30;12.3;686.0;850.0
2019;4;2;12;30;13.6;689.0;832.0
2019;4;2;13;30;14.4;641.0;794.0
2019;4;2;14;30;14.7;487.0;578.0
2019;4;2;15;30;14.3;362.0;463.0
2019;4;2;16;30;13.0;242.0;444.0
2019;4;2;17;30;11.1;64.0;18.0
2019;4;2;18;30;10.2;10.0;31.0
2019;4;2;19;30;9.9;0.0;0.0
2019;4;2;20;30;9.6;0.0;0.0
2019;4;2;21;30;9.1;0.0;0.0
2019;4;2;22;30;8.6;0.0;0.0
2019;4;2;23;30;8.0;0.0;0.0
2019;4;3;0;30;7.800000000000001;0.0;0.0
2019;4;3;1;30;7.5;0.0;0.0
2019;4;3;2;30;7.2;0.0;0.0
2019;4;3;3;30;6.7;0.0;0.0
2019;4;3;4;30;6.2;0.0;0.0
2019;4;3;5;30;6.4;0.0;0.0
2019;4;3;6;30;7.4;12.0;0.0
2019;4;3;7;30;8.9;36.0;0.0
2019;4;3;8;30;10.9;235.0;139.0
2019;4;3;9;30;13.3;410.0;379.0
2019;4;3;10;30;15.4;458.0;305.0
2019;4;3;11;30;16.900000000000002;529.0;372.0
2019;4;3;12;30;17.7;532.0;363.0
2019;4;3;13;30;18.1;449.0;244.0
2019;4;3;14;30;17.7;293.0;79.0
2019;4;3;15;30;16.8;43.0;0.0
2019;4;3;16;30;15.9;227.0;342.0
2019;4;3;17;30;15.0;114.0;210.0
2019;4;3;18;30;13.9;8.0;16.0
2019;4;3;19;30;12.5;0.0;0.0
2019;4;3;20;30;11.5;0.0;0.0
2019;4;3;21;30;10.9;0.0;0.0
2019;4;3;22;30;10.3;0.0;0.0
2019;4;3;23;30;9.5;0.0;0.0
2019;4;4;0;30;9.2;0.0;0.0
2019;4;4;1;30;8.200000000000001;0.0;0.0
2019;4;4;2;30;7.6;0.0;0.0
2019;4;4;3;30;7.1000000000000005;0.0;0.0
2019;4;4;4;30;6.7;0.0;0.0
2019;4;4;5;30;6.9;0.0;0.0
2019;4;4;6;30;8.1;83.0;252.0
2019;4;4;7;30;10.2;234.0;515.0
2019;4;4;8;30;12.5;255.0;181.0
2019;4;4;9;30;14.5;437.0;451.0
2019;4;4;10;30;16.1;470.0;322.0
2019;4;4;11;30;17.5;541.0;391.0
2019;4;4;12;30;18.5;581.0;503.0
2019;4;4;13;30;19.1;500.0;351.0
2019;4;4;14;30;19.4;561.0;774.0
2019;4;4;15;30;19.1;436.0;706.0
2019;4;4;16;30;17.8;208.0;241.0
2019;4;4;17;30;15.6;129.0;333.0
2019;4;4;18;30;14.3;9.0;9.0
2019;4;4;19;30;13.8;0.0;0.0
2019;4;4;20;30;13.0;0.0;0.0
2019;4;4;21;30;12.0;0.0;0.0
2019;4;4;22;30;11.0;0.0;0.0
2019;4;4;23;30;10.1;0.0;0.0
2019;4;5;0;30;9.7;0.0;0.0
2019;4;5;1;30;8.4;0.0;0.0
2019;4;5;2;30;7.7;0.0;0.0
2019;4;5;3;30;7.0;0.0;0.0
2019;4;5;4;30;6.5;0.0;0.0
2019;4;5;5;30;7.0;0.0;0.0
2019;4;5;6;30;8.5;37.0;0.0
2019;4;5;7;30;10.3;117.0;31.0
2019;4;5;8;30;12.2;178.0;31.0
2019;4;5;9;30;13.8;188.0;9.0
2019;4;5;10;30;14.9;106.0;0.0
2019;4;5;11;30;15.6;79.0;0.0
2019;4;5;12;30;16.0;189.0;5.0
2019;4;5;13;30;16.2;428.0;191.0
2019;4;5;14;30;16.1;437.0;350.0
2019;4;5;15;30;15.8;337.0;324.0
2019;4;5;16;30;15.2;219.0;277.0
2019;4;5;17;30;13.8;112.0;263.0
2019;4;5;18;30;11.8;14.0;31.0
2019;4;5;19;30;10.4;0.0;0.0
2019;4;5;20;30;9.6;0.0;0.0
2019;4;5;21;30;9.2;0.0;0.0
2019;4;5;22;30;8.9;0.0;0.0
2019;4;5;23;30;8.6;0.0;0.0
2019;4;6;0;30;8.5;0.0;0.0
2019;4;6;1;30;7.800000000000001;0.0;0.0
2019;4;6;2;30;7.300000000000001;0.0;0.0
2019;4;6;3;30;7.0;0.0;0.0
2019;4;6;4;30;6.800000000000001;0.0;0.0
2019;4;6;5;30;7.5;0.0;0.0
2019;4;6;6;30;9.1;55.0;37.0
2019;4;6;7;30;11.0;230.0;361.0
2019;4;6;8;30;13.3;380.0;527.0
2019;4;6;9;30;15.7;517.0;651.0
2019;4;6;10;30;17.8;621.0;731.0
2019;4;6;11;30;19.4;680.0;770.0
2019;4;6;12;30;20.3;694.0;786.0
